Channel,LQE,UpLink Power,Downlink Power,Time
25,38,-85.80861003,-84.37046428,5/7/17 18:49
26,46,-88.78321235,-87.36959568,5/7/17 18:49
11,49,-88.78321235,-86.57216784,5/7/17 18:49
13,44,-90,-89.38139986,5/7/17 18:49
14,35,-90,-89.07982737,5/7/17 18:49
15,28,-90,-90,5/7/17 18:49
16,28,-84.83770528,-82.60383794,5/7/17 18:49
17,35,-81.36576939,-78.29423799,5/7/17 18:49
18,44,-86.83405012,-83.4682334,5/7/17 18:49
19,48,-90,-89.68807488,5/7/17 18:49
20,40,-89.38139986,-85.80861003,5/7/17 18:49
21,34,-90,-90,5/7/17 18:49
23,31,-88.49141223,-86.57216784,5/7/17 18:49
24,31,-84.83770528,-83.0316771,5/7/17 18:49
25,40,-87.09981751,-83.4682334,5/7/17 18:49
26,46,-89.68807488,-86.31404735,5/7/17 18:49
11,47,-89.68807488,-87.64351265,5/7/17 18:49
12,39,-90,-90,5/7/17 18:49
13,30,-90,-89.68807488,5/7/17 18:50
14,24,-90,-89.38139986,5/7/17 18:50
15,24,-90,-90,5/7/17 18:50
16,22,-84.37046428,-82.60383794,5/7/17 18:50
17,31,-81.16520939,-78.29423799,5/7/17 18:50
18,36,-86.57216784,-83.69000841,5/7/17 18:50
19,34,-90,-89.68807488,5/7/17 18:50
20,28,-89.38139986,-86.83405012,5/7/17 18:50
21,29,-90,-90,5/7/17 18:50
23,28,-87.36959568,-85.56105804,5/7/17 18:50
24,34,-84.83770528,-83.24882053,5/7/17 18:50
25,42,-86.83405012,-83.91424032,5/7/17 18:50
26,49,-88.49141223,-85.56105804,5/7/17 18:50
11,52,-90,-88.78321235,5/7/17 18:50
12,44,-90,-90,5/7/17 18:50
13,35,-90,-90,5/7/17 18:50
14,28,-90,-89.07982737,5/7/17 18:50
15,28,-90,-90,5/7/17 18:50
16,26,-84.37046428,-82.81671245,5/7/17 18:50
17,35,-81.56785393,-78.29423799,5/7/17 18:50
18,38,-87.09981751,-84.14102596,5/7/17 18:50
19,36,-90,-90,5/7/17 18:50
20,30,-89.38139986,-85.80861003,5/7/17 18:50
21,28,-90,-90,5/7/17 18:50
23,28,-86.57216784,-85.0757165,5/7/17 18:50
24,34,-85.0757165,-82.39296693,5/7/17 18:50
25,42,-85.80861003,-84.37046428,5/7/17 18:50
26,50,-89.07982737,-88.20428693,5/7/17 18:50
11,52,-89.38139986,-85.56105804,5/7/17 18:50
12,46,-90,-90,5/7/17 18:50
13,37,-90,-90,5/7/17 18:50
14,31,-90,-88.78321235,5/7/17 18:50
15,31,-90,-89.68807488,5/7/17 18:50
16,29,-85.0757165,-82.18401476,5/7/17 18:50
17,37,-81.36576939,-78.85256213,5/7/17 18:50
18,39,-87.09981751,-84.60265632,5/7/17 18:50
19,37,-90,-90,5/7/17 18:50
20,30,-89.38139986,-86.31404735,5/7/17 18:50
21,29,-90,-90,5/7/17 18:50
23,27,-88.78321235,-86.83405012,5/7/17 18:50
24,30,-86.05956766,-83.24882053,5/7/17 18:50
25,38,-86.57216784,-84.14102596,5/7/17 18:50
26,44,-89.68807488,-87.36959568,5/7/17 18:50
11,45,-89.07982737,-86.31404735,5/7/17 18:50
12,40,-90,-90,5/7/17 18:50
13,31,-90,-89.38139986,5/7/17 18:50
14,25,-89.38139986,-88.49141223,5/7/17 18:50
15,26,-90,-90,5/7/17 18:50
16,25,-83.91424032,-82.39296693,5/7/17 18:50
17,33,-81.36576939,-77.92492003,5/7/17 18:50
18,39,-86.57216784,-84.37046428,5/7/17 18:50
19,39,-90,-90,5/7/17 18:50
20,32,-88.78321235,-87.09981751,5/7/17 18:50
21,34,-90,-90,5/7/17 18:50
23,32,-86.31404735,-84.60265632,5/7/17 18:50
24,39,-84.37046428,-82.60383794,5/7/17 18:50
25,47,-86.57216784,-84.37046428,5/7/17 18:50
26,52,-89.38139986,-87.9216988,5/7/17 18:50
11,54,-90,-86.05956766,5/7/17 18:50
13,45,-90,-90,5/7/17 18:50
14,36,-90,-89.38139986,5/7/17 18:50
15,29,-90,-89.68807488,5/7/17 18:50
16,29,-84.37046428,-82.39296693,5/7/17 18:50
17,35,-81.77153806,-78.66581039,5/7/17 18:50
18,44,-86.31404735,-84.37046428,5/7/17 18:50
19,44,-90,-89.68807488,5/7/17 18:50
20,35,-88.49141223,-86.83405012,5/7/17 18:50
21,32,-90,-90,5/7/17 18:50
23,30,-88.49141223,-84.83770528,5/7/17 18:50
24,34,-84.83770528,-83.0316771,5/7/17 18:50
25,42,-86.57216784,-84.83770528,5/7/17 18:50
26,49,-90,-87.09981751,5/7/17 18:50
11,49,-89.68807488,-87.09981751,5/7/17 18:50
12,42,-90,-90,5/7/17 18:50
13,33,-90,-90,5/7/17 18:50
14,26,-90,-89.68807488,5/7/17 18:50
15,26,-90,-90,5/7/17 18:50
16,22,-84.60265632,-82.60383794,5/7/17 18:50
17,30,-81.16520939,-77.92492003,5/7/17 18:50
18,35,-87.36959568,-84.14102596,5/7/17 18:50
19,33,-90,-89.38139986,5/7/17 18:50
20,26,-89.38139986,-86.31404735,5/7/17 18:50
21,28,-90,-90,5/7/17 18:50
23,27,-88.49141223,-84.14102596,5/7/17 18:50
24,31,-84.14102596,-83.24882053,5/7/17 18:50
25,39,-87.64351265,-84.14102596,5/7/17 18:50
26,45,-89.38139986,-87.64351265,5/7/17 18:50
11,46,-88.49141223,-87.09981751,5/7/17 18:50
12,42,-90,-90,5/7/17 18:50
13,33,-90,-90,5/7/17 18:50
14,27,-90,-89.68807488,5/7/17 18:50
15,27,-90,-90,5/7/17 18:50
16,25,-85.31679751,-82.81671245,5/7/17 18:50
17,33,-81.56785393,-78.29423799,5/7/17 18:50
18,38,-87.09981751,-84.83770528,5/7/17 18:50
19,36,-90,-89.68807488,5/7/17 18:50
20,31,-90,-86.57216784,5/7/17 18:50
21,29,-90,-90,5/7/17 18:50
23,25,-86.83405012,-85.31679751,5/7/17 18:50
24,32,-84.14102596,-82.39296693,5/7/17 18:50
25,40,-85.56105804,-84.14102596,5/7/17 18:50
26,48,-88.49141223,-85.80861003,5/7/17 18:50
11,52,-88.78321235,-86.05956766,5/7/17 18:50
12,47,-90,-90,5/7/17 18:50
13,38,-90,-89.07982737,5/7/17 18:51
14,32,-90,-90,5/7/17 18:51
15,32,-90,-88.20428693,5/7/17 18:51
16,32,-85.80861003,-83.24882053,5/7/17 18:51
17,39,-81.36576939,-78.66581039,5/7/17 18:51
18,42,-86.05956766,-84.14102596,5/7/17 18:51
19,41,-90,-90,5/7/17 18:51
20,33,-89.68807488,-85.80861003,5/7/17 18:51
21,30,-90,-90,5/7/17 18:51
23,27,-87.09981751,-85.0757165,5/7/17 18:51
24,33,-85.56105804,-83.4682334,5/7/17 18:51
25,41,-85.56105804,-83.91424032,5/7/17 18:51
26,49,-89.38139986,-87.9216988,5/7/17 18:51
11,50,-89.68807488,-86.57216784,5/7/17 18:51
12,44,-90,-90,5/7/17 18:51
13,35,-90,-90,5/7/17 18:51
14,27,-90,-90,5/7/17 18:51
15,27,-90,-89.38139986,5/7/17 18:51
16,26,-85.56105804,-82.18401476,5/7/17 18:51
17,34,-80.76837203,-78.66581039,5/7/17 18:51
18,37,-86.05956766,-84.60265632,5/7/17 18:51
19,37,-90,-90,5/7/17 18:51
20,29,-90,-86.57216784,5/7/17 18:51
21,27,-90,-90,5/7/17 18:51
23,26,-87.9216988,-85.31679751,5/7/17 18:51
24,31,-84.60265632,-82.60383794,5/7/17 18:51
25,40,-85.80861003,-84.14102596,5/7/17 18:51
26,47,-89.38139986,-86.83405012,5/7/17 18:51
11,49,-88.49141223,-86.05956766,5/7/17 18:51
12,45,-90,-90,5/7/17 18:51
13,36,-90,-89.38139986,5/7/17 18:51
14,28,-90,-88.78321235,5/7/17 18:51
15,28,-90,-89.38139986,5/7/17 18:51
16,28,-85.31679751,-81.97689872,5/7/17 18:51
17,36,-81.56785393,-78.85256213,5/7/17 18:51
18,41,-86.57216784,-83.4682334,5/7/17 18:51
19,39,-90,-90,5/7/17 18:51
20,31,-89.68807488,-86.31404735,5/7/17 18:51
21,31,-90,-90,5/7/17 18:51
23,27,-87.9216988,-84.60265632,5/7/17 18:51
24,32,-84.37046428,-83.4682334,5/7/17 18:51
25,40,-86.83405012,-83.91424032,5/7/17 18:51
26,47,-89.07982737,-87.09981751,5/7/17 18:51
11,49,-89.38139986,-87.36959568,5/7/17 18:51
12,43,-90,-90,5/7/17 18:51
13,34,-90,-89.68807488,5/7/17 18:51
14,27,-90,-89.68807488,5/7/17 18:51
15,27,-90,-89.38139986,5/7/17 18:51
16,26,-84.83770528,-83.0316771,5/7/17 18:51
17,34,-80.76837203,-78.66581039,5/7/17 18:51
18,39,-86.31404735,-84.14102596,5/7/17 18:51
19,37,-90,-90,5/7/17 18:51
21,31,-90,-90,5/7/17 18:51
23,28,-87.64351265,-85.0757165,5/7/17 18:51
24,32,-84.60265632,-82.81671245,5/7/17 18:51
25,40,-86.57216784,-84.14102596,5/7/17 18:51
26,47,-89.07982737,-87.9216988,5/7/17 18:51
11,50,-89.68807488,-87.09981751,5/7/17 18:51
12,50,-90,-90,5/7/17 18:51
13,42,-90,-90,5/7/17 18:51
14,33,-90,-88.49141223,5/7/17 18:51
15,26,-90,-89.38139986,5/7/17 18:51
16,26,-84.60265632,-82.60383794,5/7/17 18:51
17,34,-81.56785393,-78.47971875,5/7/17 18:51
18,38,-86.83405012,-83.69000841,5/7/17 18:51
19,36,-90,-90,5/7/17 18:51
20,29,-88.78321235,-86.83405012,5/7/17 18:51
21,30,-90,-90,5/7/17 18:51
23,29,-87.64351265,-85.31679751,5/7/17 18:51
24,35,-85.56105804,-82.81671245,5/7/17 18:51
25,42,-86.05956766,-83.69000841,5/7/17 18:51
26,50,-89.38139986,-86.83405012,5/7/17 18:51
11,51,-89.07982737,-87.09981751,5/7/17 18:51
12,45,-90,-90,5/7/17 18:51
13,36,-90,-90,5/7/17 18:51
14,30,-90,-88.49141223,5/7/17 18:51
15,30,-90,-89.38139986,5/7/17 18:51
16,27,-85.0757165,-81.97689872,5/7/17 18:51
17,35,-80.96610072,-78.29423799,5/7/17 18:51
18,39,-86.57216784,-84.14102596,5/7/17 18:51
19,38,-90,-90,5/7/17 18:51
20,30,-88.78321235,-87.09981751,5/7/17 18:51
21,32,-90,-90,5/7/17 18:51
23,29,-86.83405012,-84.83770528,5/7/17 18:51
24,36,-85.0757165,-82.18401476,5/7/17 18:51
25,44,-86.05956766,-83.69000841,5/7/17 18:51
26,51,-90,-88.20428693,5/7/17 18:51
11,51,-89.68807488,-87.36959568,5/7/17 18:51
12,44,-90,-90,5/7/17 18:51
13,35,-90,-88.78321235,5/7/17 18:51
14,28,-90,-87.64351265,5/7/17 18:51
15,28,-90,-89.38139986,5/7/17 18:51
16,25,-84.83770528,-82.39296693,5/7/17 18:51
17,33,-81.56785393,-78.10932046,5/7/17 18:51
18,36,-86.83405012,-84.14102596,5/7/17 18:51
20,34,-88.78321235,-85.56105804,5/7/17 18:51
21,30,-90,-90,5/7/17 18:51
23,30,-87.09981751,-84.60265632,5/7/17 18:51
24,35,-85.31679751,-83.0316771,5/7/17 18:51
25,43,-85.80861003,-83.91424032,5/7/17 18:51
26,51,-89.68807488,-89.07982737,5/7/17 18:51
11,52,-90,-86.57216784,5/7/17 18:51
12,52,-90,-90,5/7/17 18:51
13,43,-90,-90,5/7/17 18:51
14,34,-90,-89.38139986,5/7/17 18:51
15,28,-90,-88.49141223,5/7/17 18:51
16,25,-84.60265632,-82.81671245,5/7/17 18:51
17,33,-81.36576939,-78.47971875,5/7/17 18:51
18,36,-87.09981751,-83.69000841,5/7/17 18:52
19,34,-90,-90,5/7/17 18:52
20,27,-88.49141223,-86.57216784,5/7/17 18:52
21,29,-90,-90,5/7/17 18:52
23,29,-87.36959568,-84.60265632,5/7/17 18:52
24,35,-85.56105804,-83.0316771,5/7/17 18:52
25,43,-86.31404735,-84.14102596,5/7/17 18:52
26,50,-89.38139986,-87.36959568,5/7/17 18:52
11,52,-89.07982737,-85.80861003,5/7/17 18:52
12,46,-90,-90,5/7/17 18:52
13,37,-90,-89.38139986,5/7/17 18:52
14,31,-89.68807488,-88.78321235,5/7/17 18:52
15,32,-90,-89.38139986,5/7/17 18:52
16,28,-84.60265632,-81.77153806,5/7/17 18:52
17,36,-81.16520939,-78.85256213,5/7/17 18:52
18,39,-86.05956766,-83.91424032,5/7/17 18:52
19,39,-90,-90,5/7/17 18:52
20,32,-89.07982737,-86.83405012,5/7/17 18:52
23,33,-87.9216988,-84.60265632,5/7/17 18:52
24,35,-84.83770528,-83.24882053,5/7/17 18:52
25,43,-86.57216784,-84.60265632,5/7/17 18:52
26,50,-88.78321235,-88.49141223,5/7/17 18:52
11,52,-89.38139986,-86.57216784,5/7/17 18:52
12,54,-90,-90,5/7/17 18:52
13,46,-90,-89.38139986,5/7/17 18:52
14,37,-90,-89.38139986,5/7/17 18:52
15,29,-90,-89.38139986,5/7/17 18:52
16,29,-85.31679751,-81.97689872,5/7/17 18:52
17,35,-81.56785393,-78.29423799,5/7/17 18:52
18,39,-86.31404735,-83.69000841,5/7/17 18:52
19,38,-90,-89.38139986,5/7/17 18:52
20,31,-89.68807488,-87.09981751,5/7/17 18:52
21,29,-90,-90,5/7/17 18:52
23,27,-87.9216988,-84.14102596,5/7/17 18:52
24,32,-85.31679751,-82.60383794,5/7/17 18:52
25,40,-86.57216784,-84.14102596,5/7/17 18:52
26,47,-88.78321235,-87.36959568,5/7/17 18:52
11,50,-89.07982737,-86.57216784,5/7/17 18:52
12,44,-90,-90,5/7/17 18:52
13,35,-90,-89.68807488,5/7/17 18:52
14,28,-90,-88.20428693,5/7/17 18:52
15,28,-90,-89.07982737,5/7/17 18:52
16,27,-84.83770528,-81.56785393,5/7/17 18:52
17,36,-80.96610072,-78.66581039,5/7/17 18:52
18,40,-86.83405012,-84.14102596,5/7/17 18:52
19,38,-90,-90,5/7/17 18:52
20,32,-89.38139986,-86.31404735,5/7/17 18:52
21,30,-90,-90,5/7/17 18:52
23,28,-88.20428693,-85.31679751,5/7/17 18:52
24,32,-84.83770528,-82.81671245,5/7/17 18:52
25,40,-86.83405012,-84.37046428,5/7/17 18:52
26,47,-89.38139986,-88.20428693,5/7/17 18:52
11,48,-89.38139986,-86.57216784,5/7/17 18:52
12,42,-90,-90,5/7/17 18:52
13,33,-90,-88.78321235,5/7/17 18:52
14,26,-90,-87.36959568,5/7/17 18:52
15,26,-90,-90,5/7/17 18:52
16,25,-84.60265632,-82.60383794,5/7/17 18:52
17,33,-80.96610072,-78.47971875,5/7/17 18:52
18,38,-86.31404735,-83.69000841,5/7/17 18:52
19,37,-90,-90,5/7/17 18:52
20,30,-89.68807488,-86.57216784,5/7/17 18:52
21,29,-90,-90,5/7/17 18:52
23,28,-88.78321235,-86.57216784,5/7/17 18:52
24,31,-85.0757165,-83.69000841,5/7/17 18:52
25,39,-85.80861003,-84.60265632,5/7/17 18:52
26,46,-89.68807488,-87.9216988,5/7/17 18:52
11,47,-89.07982737,-86.31404735,5/7/17 18:52
12,41,-90,-90,5/7/17 18:52
13,32,-90,-90,5/7/17 18:52
14,25,-90,-89.07982737,5/7/17 18:52
15,25,-90,-89.07982737,5/7/17 18:52
16,24,-84.83770528,-82.18401476,5/7/17 18:52
17,33,-81.16520939,-77.92492003,5/7/17 18:52
18,38,-86.57216784,-84.14102596,5/7/17 18:52
19,37,-90,-90,5/7/17 18:52
20,30,-88.78321235,-87.64351265,5/7/17 18:52
21,32,-90,-90,5/7/17 18:52
23,29,-88.78321235,-84.83770528,5/7/17 18:52
24,33,-84.60265632,-83.24882053,5/7/17 18:52
25,41,-86.31404735,-83.91424032,5/7/17 18:52
26,48,-88.20428693,-87.64351265,5/7/17 18:52
11,52,-89.68807488,-85.0757165,5/7/17 18:52
12,45,-90,-90,5/7/17 18:52
13,36,-90,-89.68807488,5/7/17 18:52
14,29,-90,-89.68807488,5/7/17 18:52
15,29,-90,-89.07982737,5/7/17 18:52
16,26,-84.37046428,-82.18401476,5/7/17 18:52
17,34,-81.16520939,-78.29423799,5/7/17 18:52
18,40,-86.57216784,-84.14102596,5/7/17 18:52
19,39,-90,-90,5/7/17 18:52
20,32,-89.38139986,-85.31679751,5/7/17 18:52
21,29,-90,-90,5/7/17 18:52
23,28,-87.9216988,-85.31679751,5/7/17 18:52
24,33,-84.37046428,-82.81671245,5/7/17 18:52
25,42,-86.05956766,-83.91424032,5/7/17 18:52
26,49,-90,-88.20428693,5/7/17 18:52
11,49,-89.07982737,-86.57216784,5/7/17 18:52
12,43,-90,-90,5/7/17 18:52
13,34,-90,-89.68807488,5/7/17 18:52
14,27,-89.38139986,-88.49141223,5/7/17 18:52
15,29,-89.68807488,-88.49141223,5/7/17 18:52
16,28,-85.0757165,-82.60383794,5/7/17 18:52
17,36,-81.36576939,-78.66581039,5/7/17 18:52
18,40,-86.57216784,-83.4682334,5/7/17 18:52
19,39,-90,-90,5/7/17 18:52
20,31,-89.38139986,-86.57216784,5/7/17 18:52
21,33,-90,-90,5/7/17 18:52
23,30,-88.20428693,-85.56105804,5/7/17 18:52
24,35,-83.91424032,-83.0316771,5/7/17 18:52
25,43,-87.64351265,-85.0757165,5/7/17 18:52
26,47,-88.78321235,-86.57216784,5/7/17 18:52
11,49,-89.38139986,-86.05956766,5/7/17 18:52
12,43,-90,-90,5/7/17 18:52
13,34,-90,-88.78321235,5/7/17 18:53
14,27,-90,-88.20428693,5/7/17 18:53
15,27,-90,-89.07982737,5/7/17 18:53
16,25,-85.31679751,-82.39296693,5/7/17 18:53
17,33,-81.36576939,-78.85256213,5/7/17 18:53
18,38,-86.83405012,-83.91424032,5/7/17 18:53
19,36,-90,-90,5/7/17 18:53
20,31,-90,-87.9216988,5/7/17 18:53
21,27,-90,-90,5/7/17 18:53
23,26,-87.9216988,-86.31404735,5/7/17 18:53
24,31,-86.31404735,-82.81671245,5/7/17 18:53
25,38,-86.83405012,-84.14102596,5/7/17 18:53
26,44,-89.68807488,-88.20428693,5/7/17 18:53
11,45,-89.38139986,-85.56105804,5/7/17 18:53
12,39,-90,-90,5/7/17 18:53
13,30,-90,-89.68807488,5/7/17 18:53
14,23,-90,-88.78321235,5/7/17 18:53
15,23,-89.68807488,-89.38139986,5/7/17 18:53
16,24,-84.83770528,-82.60383794,5/7/17 18:53
17,32,-81.16520939,-78.47971875,5/7/17 18:53
18,37,-86.57216784,-83.69000841,5/7/17 18:53
19,36,-90,-89.68807488,5/7/17 18:53
20,30,-88.78321235,-86.05956766,5/7/17 18:53
21,32,-90,-90,5/7/17 18:53
23,30,-87.36959568,-84.83770528,5/7/17 18:53
24,36,-84.83770528,-82.81671245,5/7/17 18:53
25,44,-87.09981751,-83.69000841,5/7/17 18:53
26,50,-89.38139986,-87.64351265,5/7/17 18:53
11,51,-89.68807488,-86.83405012,5/7/17 18:53
12,44,-90,-90,5/7/17 18:53
13,35,-90,-89.38139986,5/7/17 18:53
14,28,-90,-88.49141223,5/7/17 18:53
15,28,-90,-89.07982737,5/7/17 18:53
16,25,-84.83770528,-82.39296693,5/7/17 18:53
17,33,-81.36576939,-78.10932046,5/7/17 18:53
18,36,-86.31404735,-83.91424032,5/7/17 18:53
19,35,-90,-90,5/7/17 18:53
20,29,-89.38139986,-87.09981751,5/7/17 18:53
21,29,-90,-90,5/7/17 18:53
23,28,-87.64351265,-84.83770528,5/7/17 18:53
24,34,-85.56105804,-82.81671245,5/7/17 18:53
25,41,-87.09981751,-84.37046428,5/7/17 18:53
26,47,-89.38139986,-87.36959568,5/7/17 18:53
11,49,-87.9216988,-86.31404735,5/7/17 18:53
12,46,-90,-90,5/7/17 18:53
13,37,-90,-89.68807488,5/7/17 18:53
14,30,-89.68807488,-87.64351265,5/7/17 18:53
15,31,-90,-87.9216988,5/7/17 18:53
16,29,-85.0757165,-81.97689872,5/7/17 18:53
17,37,-81.56785393,-78.85256213,5/7/17 18:53
18,41,-86.05956766,-84.14102596,5/7/17 18:53
19,40,-90,-90,5/7/17 18:53
20,34,-88.78321235,-86.83405012,5/7/17 18:53
21,36,-90,-89.68807488,5/7/17 18:53
23,31,-88.78321235,-85.31679751,5/7/17 18:53
24,34,-85.56105804,-83.0316771,5/7/17 18:53
25,42,-86.57216784,-84.83770528,5/7/17 18:53
26,47,-89.07982737,-88.49141223,5/7/17 18:53
11,50,-89.38139986,-84.83770528,5/7/17 18:53
12,44,-90,-90,5/7/17 18:53
13,35,-90,-90,5/7/17 18:53
14,27,-90,-87.36959568,5/7/17 18:53
15,27,-90,-89.68807488,5/7/17 18:53
16,24,-84.37046428,-81.56785393,5/7/17 18:53
17,33,-81.36576939,-78.47971875,5/7/17 18:53
18,38,-86.83405012,-83.24882053,5/7/17 18:53
19,37,-90,-89.68807488,5/7/17 18:53
20,30,-89.68807488,-86.57216784,5/7/17 18:53
21,29,-90,-90,5/7/17 18:53
23,27,-87.09981751,-85.31679751,5/7/17 18:53
25,33,-87.36959568,-83.91424032,5/7/17 18:53
26,39,-89.68807488,-88.49141223,5/7/17 18:53
11,40,-88.78321235,-85.80861003,5/7/17 18:53
12,43,-90,-90,5/7/17 18:53
13,35,-90,-89.68807488,5/7/17 18:53
14,26,-89.68807488,-89.38139986,5/7/17 18:53
15,20,-90,-89.07982737,5/7/17 18:53
16,20,-84.60265632,-81.56785393,5/7/17 18:53
17,27,-81.16520939,-78.29423799,5/7/17 18:53
18,36,-86.31404735,-84.37046428,5/7/17 18:53
19,37,-90,-90,5/7/17 18:53
20,32,-89.68807488,-86.57216784,5/7/17 18:53
21,32,-90,-90,5/7/17 18:53
23,28,-88.78321235,-86.31404735,5/7/17 18:53
24,32,-85.56105804,-83.0316771,5/7/17 18:53
25,39,-86.31404735,-83.91424032,5/7/17 18:53
26,46,-89.68807488,-88.78321235,5/7/17 18:53
11,46,-88.49141223,-85.31679751,5/7/17 18:53
12,42,-90,-90,5/7/17 18:53
13,33,-90,-90,5/7/17 18:53
14,26,-90,-89.68807488,5/7/17 18:53
15,26,-90,-90,5/7/17 18:53
16,25,-84.14102596,-82.18401476,5/7/17 18:53
17,33,-81.16520939,-78.47971875,5/7/17 18:53
18,39,-86.83405012,-83.4682334,5/7/17 18:53
19,38,-90,-90,5/7/17 18:53
20,31,-89.68807488,-86.31404735,5/7/17 18:54
21,31,-90,-90,5/7/17 18:54
23,27,-89.07982737,-84.60265632,5/7/17 18:54
24,30,-85.0757165,-82.81671245,5/7/17 18:54
25,38,-86.31404735,-83.69000841,5/7/17 18:54
26,45,-89.68807488,-87.9216988,5/7/17 18:54
11,46,-89.38139986,-87.36959568,5/7/17 18:54
12,39,-90,-90,5/7/17 18:54
13,30,-90,-89.68807488,5/7/17 18:54
14,23,-90,-88.20428693,5/7/17 18:54
15,23,-90,-89.38139986,5/7/17 18:54
16,22,-84.83770528,-82.60383794,5/7/17 18:54
17,31,-80.96610072,-78.66581039,5/7/17 18:54
18,37,-87.64351265,-85.56105804,5/7/17 18:54
19,34,-90,-90,5/7/17 18:54
20,27,-89.07982737,-85.56105804,5/7/17 18:54
21,29,-90,-90,5/7/17 18:54
23,27,-87.36959568,-85.31679751,5/7/17 18:54
24,33,-84.83770528,-82.39296693,5/7/17 18:54
25,41,-86.31404735,-83.91424032,5/7/17 18:54
26,48,-90,-86.57216784,5/7/17 18:54
11,48,-88.78321235,-87.09981751,5/7/17 18:54
12,43,-90,-90,5/7/17 18:54
13,34,-90,-89.38139986,5/7/17 18:54
14,29,-90,-88.49141223,5/7/17 18:54
15,29,-90,-89.07982737,5/7/17 18:54
16,26,-83.69000841,-81.97689872,5/7/17 18:54
17,35,-80.76837203,-77.92492003,5/7/17 18:54
18,38,-87.09981751,-83.91424032,5/7/17 18:54
19,36,-90,-90,5/7/17 18:54
20,29,-90,-86.57216784,5/7/17 18:54
21,29,-90,-90,5/7/17 18:54
23,26,-87.36959568,-84.14102596,5/7/17 18:54
24,32,-85.31679751,-82.39296693,5/7/17 18:54
25,40,-86.57216784,-84.60265632,5/7/17 18:54
26,47,-90,-87.9216988,5/7/17 18:54
11,47,-88.49141223,-85.0757165,5/7/17 18:54
12,42,-90,-90,5/7/17 18:54
13,33,-90,-90,5/7/17 18:54
14,26,-89.38139986,-87.64351265,5/7/17 18:54
15,28,-89.68807488,-89.07982737,5/7/17 18:54
16,29,-85.31679751,-81.77153806,5/7/17 18:54
17,37,-80.76837203,-78.10932046,5/7/17 18:54
18,40,-86.57216784,-84.14102596,5/7/17 18:54
19,39,-90,-90,5/7/17 18:54
20,32,-89.68807488,-87.36959568,5/7/17 18:54
21,33,-90,-90,5/7/17 18:54
23,29,-87.36959568,-85.31679751,5/7/17 18:54
24,35,-85.0757165,-83.69000841,5/7/17 18:54
25,43,-86.31404735,-83.69000841,5/7/17 18:54
26,49,-89.68807488,-89.38139986,5/7/17 18:54
11,49,-88.20428693,-85.56105804,5/7/17 18:54
12,45,-90,-90,5/7/17 18:54
13,36,-90,-89.68807488,5/7/17 18:54
14,29,-90,-87.64351265,5/7/17 18:54
15,29,-90,-88.78321235,5/7/17 18:54
16,28,-83.69000841,-82.18401476,5/7/17 18:54
17,37,-80.96610072,-78.10932046,5/7/17 18:54
18,40,-87.64351265,-84.60265632,5/7/17 18:54
19,38,-90,-90,5/7/17 18:54
20,31,-88.78321235,-87.36959568,5/7/17 18:54
23,33,-87.36959568,-85.56105804,5/7/17 18:54
24,34,-85.0757165,-83.69000841,5/7/17 18:54
25,42,-86.05956766,-83.91424032,5/7/17 18:54
26,50,-90,-88.78321235,5/7/17 18:54
11,50,-89.38139986,-85.56105804,5/7/17 18:54
12,51,-90,-90,5/7/17 18:54
13,43,-90,-89.38139986,5/7/17 18:54
14,34,-89.68807488,-87.9216988,5/7/17 18:54
15,29,-90,-87.64351265,5/7/17 18:54
16,29,-85.0757165,-82.81671245,5/7/17 18:54
17,34,-81.36576939,-78.85256213,5/7/17 18:54
18,37,-86.57216784,-83.91424032,5/7/17 18:54
19,36,-90,-89.68807488,5/7/17 18:54
20,29,-89.68807488,-86.31404735,5/7/17 18:54
21,30,-90,-90,5/7/17 18:54
23,28,-87.9216988,-85.31679751,5/7/17 18:54
24,33,-85.31679751,-83.0316771,5/7/17 18:54
25,41,-86.83405012,-83.69000841,5/7/17 18:54
26,46,-89.38139986,-87.9216988,5/7/17 18:54
11,48,-89.07982737,-86.05956766,5/7/17 18:54
12,42,-90,-90,5/7/17 18:54
13,33,-90,-90,5/7/17 18:54
14,27,-90,-89.07982737,5/7/17 18:54
15,27,-90,-89.07982737,5/7/17 18:54
16,26,-85.31679751,-82.39296693,5/7/17 18:54
17,34,-81.36576939,-78.66581039,5/7/17 18:54
18,38,-86.83405012,-83.69000841,5/7/17 18:54
19,36,-90,-89.68807488,5/7/17 18:54
20,30,-89.68807488,-86.05956766,5/7/17 18:54
21,29,-90,-90,5/7/17 18:54
23,27,-87.64351265,-85.80861003,5/7/17 18:54
24,32,-85.0757165,-82.39296693,5/7/17 18:54
25,40,-86.83405012,-83.91424032,5/7/17 18:54
26,46,-89.38139986,-88.49141223,5/7/17 18:54
11,48,-89.38139986,-86.31404735,5/7/17 18:54
12,42,-90,-90,5/7/17 18:54
13,33,-90,-89.07982737,5/7/17 18:54
14,26,-90,-86.31404735,5/7/17 18:54
15,26,-90,-88.20428693,5/7/17 18:54
16,26,-84.37046428,-82.18401476,5/7/17 18:54
17,34,-81.36576939,-78.66581039,5/7/17 18:54
18,38,-87.09981751,-83.4682334,5/7/17 18:54
19,36,-90,-90,5/7/17 18:54
20,29,-89.68807488,-87.64351265,5/7/17 18:54
21,28,-90,-90,5/7/17 18:54
23,27,-87.9216988,-84.83770528,5/7/17 18:54
