Channel,LQE,UpLink Power,Downlink Power,Time
19,31,-90,-90,19:03:44
21,27,-90,-90,19:03:44
23,26,-87.36959568,-85.56105804,19:03:44
24,31,-85.31679751,-83.0316771,19:03:44
25,39,-86.83405012,-84.14102596,19:03:44
26,46,-89.07982737,-88.49141223,19:03:44
11,48,-89.38139986,-86.31404735,19:03:49
12,50,-90,-90,19:03:49
13,42,-90,-90,19:03:50
14,33,-90,-88.78321235,19:03:50
15,27,-90,-89.07982737,19:03:50
16,27,-85.56105804,-81.97689872,19:03:50
17,34,-81.36576939,-78.47971875,19:03:50
18,38,-87.09981751,-84.37046428,19:03:53
19,36,-90,-89.68807488,19:03:53
20,29,-87.9216988,-85.31679751,19:03:53
21,32,-90,-90,19:03:53
23,30,-89.07982737,-85.0757165,19:03:53
24,32,-85.0757165,-82.81671245,19:03:53
25,41,-86.57216784,-84.14102596,19:03:53
26,47,-89.38139986,-87.9216988,19:03:53
11,49,-90,-86.83405012,19:03:53
12,41,-90,-90,19:03:53
13,32,-90,-89.68807488,19:03:59
14,26,-90,-87.9216988,19:03:59
15,26,-90,-88.78321235,19:03:59
16,21,-84.83770528,-81.77153806,19:03:59
17,29,-81.77153806,-78.85256213,19:03:59
18,36,-87.36959568,-84.60265632,19:03:59
19,34,-90,-89.38139986,19:03:59
20,27,-88.78321235,-86.05956766,19:03:59
21,28,-90,-89.68807488,19:03:59
23,28,-87.09981751,-85.0757165,19:04:04
24,34,-85.31679751,-83.0316771,19:04:04
25,42,-86.83405012,-84.37046428,19:04:04
26,49,-88.78321235,-87.36959568,19:04:04
11,52,-89.38139986,-85.56105804,19:04:04
12,46,-90,-90,19:04:04
13,37,-90,-89.38139986,19:04:07
14,31,-90,-87.64351265,19:04:07
15,31,-90,-88.20428693,19:04:07
16,28,-84.83770528,-82.60383794,19:04:07
17,36,-81.16520939,-78.66581039,19:04:07
18,39,-86.83405012,-84.60265632,19:04:10
19,37,-90,-90,19:04:10
20,31,-89.68807488,-85.80861003,19:04:10
21,29,-90,-90,19:04:11
23,27,-88.20428693,-85.80861003,19:04:11
24,31,-85.0757165,-82.60383794,19:04:11
25,39,-87.64351265,-84.14102596,19:04:11
26,45,-88.49141223,-87.64351265,19:04:11
11,48,-89.07982737,-86.57216784,19:04:11
12,43,-90,-90,19:04:11
13,34,-90,-89.07982737,19:04:16
14,27,-90,-89.68807488,19:04:16
15,27,-90,-89.38139986,19:04:16
16,26,-84.83770528,-81.97689872,19:04:16
17,34,-81.36576939,-78.66581039,19:04:16
18,39,-87.09981751,-84.60265632,19:04:18
19,37,-90,-89.68807488,19:04:18
20,32,-88.20428693,-86.31404735,19:04:19
21,32,-90,-90,19:04:19
23,30,-87.64351265,-84.37046428,19:04:19
24,35,-85.80861003,-83.69000841,19:04:19
25,43,-87.64351265,-84.60265632,19:04:19
26,48,-88.78321235,-88.20428693,19:04:19
11,51,-89.38139986,-87.09981751,19:04:23
12,45,-90,-90,19:04:23
13,36,-90,-90,19:04:24
14,30,-90,-88.78321235,19:04:24
15,30,-90,-89.07982737,19:04:24
16,25,-84.60265632,-83.24882053,19:04:24
17,34,-81.36576939,-78.47971875,19:04:24
18,37,-87.36959568,-84.14102596,19:04:24
19,36,-90,-89.68807488,19:04:24
20,30,-88.20428693,-86.05956766,19:04:24
21,31,-90,-90,19:04:24
23,30,-86.57216784,-84.83770528,19:04:24
24,36,-84.83770528,-82.60383794,19:04:24
25,45,-86.57216784,-84.14102596,19:04:24
26,51,-88.78321235,-86.31404735,19:04:31
11,55,-89.38139986,-86.57216784,19:04:31
12,48,-90,-90,19:04:31
13,39,-90,-90,19:04:33
14,33,-90,-89.07982737,19:04:33
15,33,-90,-89.38139986,19:04:33
16,29,-85.31679751,-82.18401476,19:04:33
17,37,-81.16520939,-78.66581039,19:04:33
18,39,-87.09981751,-83.91424032,19:04:35
19,37,-90,-89.68807488,19:04:35
20,30,-88.49141223,-86.05956766,19:04:35
21,31,-90,-90,19:04:35
23,29,-87.64351265,-84.83770528,19:04:35
24,34,-85.0757165,-82.60383794,19:04:35
25,43,-87.36959568,-84.83770528,19:04:35
26,48,-89.68807488,-88.49141223,19:04:35
11,49,-89.38139986,-87.09981751,19:04:40
12,43,-90,-90,19:04:40
13,34,-90,-88.78321235,19:04:41
14,28,-90,-88.20428693,19:04:41
15,28,-90,-90,19:04:41
16,24,-84.14102596,-82.18401476,19:04:41
17,33,-81.36576939,-78.47971875,19:04:41
18,36,-87.09981751,-83.69000841,19:04:44
19,34,-90,-90,19:04:44
20,29,-88.49141223,-85.80861003,19:04:44
21,31,-90,-90,19:04:44
23,30,-88.20428693,-85.56105804,19:04:44
24,34,-84.60265632,-82.60383794,19:04:44
25,42,-87.9216988,-84.60265632,19:04:44
26,47,-89.07982737,-87.36959568,19:04:44
11,50,-89.38139986,-87.09981751,19:04:49
12,43,-90,-90,19:04:49
13,34,-90,-89.68807488,19:04:50
14,28,-90,-88.78321235,19:04:50
15,28,-90,-88.78321235,19:04:50
16,24,-84.83770528,-82.39296693,19:04:50
17,32,-81.56785393,-78.47971875,19:04:50
18,37,-87.09981751,-83.91424032,19:04:52
19,35,-90,-90,19:04:52
20,30,-88.78321235,-86.57216784,19:04:52
21,30,-90,-90,19:04:52
23,29,-87.36959568,-85.31679751,19:04:52
24,34,-84.83770528,-83.4682334,19:04:52
25,43,-87.64351265,-83.91424032,19:04:52
26,48,-90,-87.9216988,19:04:52
11,48,-89.68807488,-86.31404735,19:04:57
12,41,-90,-90,19:04:57
13,32,-90,-89.68807488,19:04:58
14,26,-90,-88.49141223,19:04:58
15,26,-90,-89.68807488,19:04:58
16,22,-85.31679751,-81.97689872,19:04:58
17,30,-81.16520939,-78.66581039,19:04:58
18,34,-87.36959568,-83.91424032,19:04:58
19,31,-90,-89.68807488,19:04:58
20,26,-88.49141223,-85.56105804,19:04:58
21,30,-90,-90,19:04:58
23,29,-88.20428693,-85.31679751,19:04:58
24,33,-85.56105804,-83.69000841,19:04:58
25,41,-86.57216784,-84.37046428,19:04:58
26,48,-89.38139986,-87.64351265,19:04:58
11,49,-89.07982737,-86.05956766,19:04:58
13,44,-90,-90,19:05:06
14,35,-89.68807488,-89.07982737,19:05:06
15,30,-90,-89.38139986,19:05:06
16,30,-84.60265632,-81.97689872,19:05:06
17,35,-81.36576939,-78.66581039,19:05:06
18,44,-87.36959568,-84.37046428,19:05:06
19,45,-90,-90,19:05:06
20,37,-88.20428693,-85.56105804,19:05:06
21,35,-90,-90,19:05:06
23,33,-87.9216988,-84.83770528,19:05:06
24,35,-85.0757165,-83.24882053,19:05:06
25,44,-86.57216784,-84.83770528,19:05:06
26,49,-89.38139986,-86.57216784,19:05:06
11,51,-89.68807488,-87.36959568,19:05:06
12,44,-90,-90,19:05:06
13,35,-90,-90,19:05:15
14,29,-90,-88.78321235,19:05:15
15,29,-90,-87.64351265,19:05:15
16,25,-85.31679751,-81.97689872,19:05:15
17,32,-80.76837203,-78.66581039,19:05:15
18,37,-86.31404735,-83.91424032,19:05:18
19,36,-90,-89.68807488,19:05:18
20,29,-88.78321235,-86.31404735,19:05:19
21,30,-90,-90,19:05:19
23,29,-88.20428693,-85.56105804,19:05:19
24,34,-85.56105804,-83.4682334,19:05:19
25,42,-86.83405012,-85.56105804,19:05:19
26,48,-89.07982737,-87.64351265,19:05:19
11,50,-89.68807488,-87.09981751,19:05:22
12,43,-90,-90,19:05:22
13,34,-90,-89.68807488,19:05:23
14,27,-90,-88.49141223,19:05:23
15,27,-90,-88.49141223,19:05:23
16,24,-84.83770528,-83.24882053,19:05:23
17,32,-81.56785393,-78.29423799,19:05:23
18,37,-86.57216784,-84.37046428,19:05:23
19,36,-90,-89.68807488,19:05:23
20,30,-89.38139986,-85.80861003,19:05:23
21,29,-90,-90,19:05:23
23,28,-87.9216988,-85.31679751,19:05:23
24,33,-85.80861003,-83.24882053,19:05:23
25,40,-87.09981751,-85.31679751,19:05:30
26,47,-90,-88.20428693,19:05:30
11,47,-89.38139986,-86.05956766,19:05:30
12,40,-90,-90,19:05:30
13,31,-90,-89.38139986,19:05:32
14,24,-90,-88.78321235,19:05:32
15,24,-90,-89.07982737,19:05:32
16,22,-84.83770528,-81.97689872,19:05:32
17,31,-80.96610072,-78.29423799,19:05:32
18,35,-87.36959568,-84.14102596,19:05:32
19,33,-90,-90,19:05:32
20,27,-88.20428693,-85.56105804,19:05:32
21,31,-90,-90,19:05:32
23,30,-87.64351265,-85.31679751,19:05:32
24,35,-84.83770528,-82.60383794,19:05:32
25,43,-86.31404735,-84.60265632,19:05:38
26,50,-89.07982737,-88.20428693,19:05:38
11,53,-89.68807488,-87.36959568,19:05:38
12,45,-90,-90,19:05:38
13,36,-90,-89.68807488,19:05:40
14,31,-90,-89.07982737,19:05:40
15,31,-90,-89.07982737,19:05:40
16,26,-85.0757165,-82.60383794,19:05:40
17,34,-81.36576939,-78.85256213,19:05:40
18,38,-88.20428693,-84.37046428,19:05:40
19,34,-90,-89.38139986,19:05:40
20,27,-88.78321235,-86.05956766,19:05:40
21,28,-90,-90,19:05:40
23,27,-87.36959568,-85.31679751,19:05:40
24,33,-85.56105804,-83.4682334,19:05:40
25,40,-86.83405012,-84.60265632,19:05:40
26,47,-89.68807488,-87.36959568,19:05:40
11,48,-89.38139986,-86.31404735,19:05:48
12,41,-90,-90,19:05:48
13,32,-90,-90,19:05:49
14,28,-90,-88.78321235,19:05:49
15,28,-90,-88.49141223,19:05:49
16,25,-85.56105804,-81.97689872,19:05:49
17,33,-81.56785393,-78.10932046,19:05:49
18,36,-87.64351265,-84.14102596,19:05:49
19,33,-90,-88.78321235,19:05:49
20,27,-88.78321235,-86.05956766,19:05:49
21,29,-90,-90,19:05:49
23,27,-87.36959568,-83.91424032,19:05:49
24,33,-85.31679751,-83.24882053,19:05:49
25,41,-87.09981751,-84.14102596,19:05:55
26,47,-89.38139986,-87.09981751,19:05:56
11,49,-89.38139986,-86.31404735,19:05:56
12,43,-90,-90,19:05:56
13,34,-90,-90,19:05:57
14,29,-90,-89.07982737,19:05:57
15,29,-90,-89.68807488,19:05:57
16,25,-85.31679751,-82.60383794,19:05:57
17,33,-82.18401476,-78.29423799,19:05:57
18,37,-87.64351265,-84.37046428,19:05:57
19,34,-90,-89.38139986,19:05:57
20,28,-88.78321235,-86.83405012,19:05:57
21,29,-90,-90,19:05:57
23,28,-87.09981751,-84.83770528,19:06:03
24,34,-85.0757165,-83.4682334,19:06:03
25,42,-87.09981751,-84.37046428,19:06:04
26,48,-89.68807488,-86.31404735,19:06:04
11,49,-88.78321235,-86.83405012,19:06:04
12,44,-90,-90,19:06:04
13,35,-90,-89.38139986,19:06:06
14,30,-90,-88.78321235,19:06:06
15,30,-90,-89.07982737,19:06:06
16,27,-85.80861003,-82.39296693,19:06:06
17,34,-81.36576939,-78.47971875,19:06:06
18,37,-87.36959568,-84.37046428,19:06:06
19,35,-90,-89.38139986,19:06:06
20,29,-88.49141223,-85.56105804,19:06:06
21,31,-90,-90,19:06:06
23,28,-87.64351265,-85.56105804,19:06:06
24,34,-85.0757165,-83.24882053,19:06:06
25,42,-86.31404735,-84.83770528,19:06:12
26,49,-89.38139986,-87.9216988,19:06:12
11,51,-90,-86.57216784,19:06:12
12,43,-90,-90,19:06:12
13,34,-90,-89.68807488,19:06:14
14,28,-90,-88.78321235,19:06:14
15,28,-90,-89.38139986,19:06:14
16,24,-84.60265632,-82.39296693,19:06:14
17,33,-81.36576939,-78.47971875,19:06:14
18,36,-86.57216784,-83.4682334,19:06:14
19,35,-90,-90,19:06:14
20,28,-88.20428693,-86.31404735,19:06:18
21,31,-90,-90,19:06:18
23,31,-87.64351265,-84.60265632,19:06:18
24,36,-84.83770528,-83.0316771,19:06:18
25,44,-87.09981751,-84.60265632,19:06:21
26,50,-89.38139986,-87.64351265,19:06:21
11,52,-89.68807488,-87.09981751,19:06:22
12,45,-90,-90,19:06:22
13,36,-90,-90,19:06:23
14,29,-90,-89.07982737,19:06:23
15,29,-90,-89.38139986,19:06:23
16,25,-85.31679751,-82.39296693,19:06:23
17,32,-81.16520939,-78.66581039,19:06:23
18,36,-87.36959568,-84.14102596,19:06:23
19,34,-90,-90,19:06:23
20,28,-88.49141223,-87.36959568,19:06:23
21,30,-90,-90,19:06:23
23,29,-87.36959568,-83.91424032,19:06:23
24,34,-84.83770528,-82.81671245,19:06:23
25,43,-86.57216784,-83.69000841,19:06:23
26,49,-89.07982737,-87.64351265,19:06:23
11,52,-89.68807488,-87.64351265,19:06:23
12,45,-90,-90,19:06:23
13,36,-90,-89.07982737,19:06:31
14,30,-90,-89.07982737,19:06:31
15,30,-90,-89.38139986,19:06:31
16,26,-85.0757165,-82.39296693,19:06:31
17,34,-81.36576939,-79.60721041,19:06:31
18,38,-87.9216988,-84.60265632,19:06:31
19,34,-90,-90,19:06:31
20,28,-88.20428693,-86.05956766,19:06:35
21,29,-90,-90,19:06:35
23,29,-86.57216784,-84.14102596,19:06:35
24,35,-85.0757165,-82.81671245,19:06:37
25,43,-86.57216784,-84.83770528,19:06:37
26,50,-89.38139986,-88.49141223,19:06:37
11,52,-90,-87.09981751,19:06:39
12,44,-90,-90,19:06:39
13,35,-90,-89.38139986,19:06:40
14,30,-90,-88.78321235,19:06:40
15,30,-90,-89.38139986,19:06:40
16,26,-84.83770528,-82.60383794,19:06:40
17,34,-81.16520939,-78.85256213,19:06:40
18,36,-87.64351265,-84.14102596,19:06:40
19,33,-90,-89.68807488,19:06:40
20,27,-89.07982737,-85.31679751,19:06:40
21,27,-90,-90,19:06:40
23,27,-86.57216784,-84.60265632,19:06:40
24,34,-85.31679751,-83.0316771,19:06:40
25,42,-87.09981751,-84.60265632,19:06:46
26,48,-89.38139986,-87.09981751,19:06:46
11,50,-89.38139986,-86.31404735,19:06:47
12,43,-90,-90,19:06:47
13,34,-90,-89.38139986,19:06:48
14,29,-90,-89.68807488,19:06:48
15,29,-90,-89.07982737,19:06:48
16,26,-85.31679751,-82.60383794,19:06:48
17,34,-80.96610072,-78.66581039,19:06:48
18,37,-87.36959568,-84.14102596,19:06:48
19,35,-90,-89.68807488,19:06:48
20,28,-88.49141223,-86.05956766,19:06:48
21,30,-90,-90,19:06:48
23,29,-87.9216988,-85.0757165,19:06:48
24,34,-85.31679751,-82.81671245,19:06:48
25,42,-87.09981751,-84.83770528,19:06:54
26,48,-89.38139986,-89.07982737,19:06:54
11,49,-89.38139986,-85.80861003,19:06:54
12,43,-90,-90,19:06:54
13,34,-90,-89.68807488,19:06:57
14,28,-89.38139986,-88.78321235,19:06:57
15,30,-90,-89.38139986,19:06:57
16,26,-85.56105804,-83.0316771,19:06:57
17,34,-81.77153806,-78.47971875,19:06:57
18,38,-87.36959568,-84.37046428,19:06:57
19,36,-90,-89.68807488,19:06:57
20,30,-88.49141223,-85.56105804,19:06:57
21,32,-90,-90,19:06:57
23,30,-87.64351265,-85.0757165,19:06:57
24,36,-85.31679751,-83.91424032,19:06:57
25,43,-86.83405012,-85.31679751,19:06:57
26,48,-89.07982737,-88.49141223,19:06:57
11,51,-89.38139986,-86.31404735,19:07:04
12,45,-90,-90,19:07:04
13,36,-90,-89.68807488,19:07:05
14,30,-90,-88.78321235,19:07:05
15,30,-90,-89.38139986,19:07:05
16,26,-85.80861003,-82.39296693,19:07:05
17,34,-81.56785393,-78.66581039,19:07:05
18,37,-87.36959568,-83.91424032,19:07:05
19,35,-90,-90,19:07:05
20,29,-88.20428693,-85.56105804,19:07:05
21,31,-90,-90,19:07:05
23,29,-86.57216784,-85.0757165,19:07:05
24,36,-85.56105804,-82.81671245,19:07:05
25,43,-87.36959568,-85.31679751,19:07:05
26,49,-89.68807488,-88.49141223,19:07:05
11,50,-89.68807488,-86.57216784,19:07:05
12,43,-90,-90,19:07:05
13,34,-90,-89.38139986,19:07:13
14,29,-90,-89.07982737,19:07:13
15,29,-90,-88.78321235,19:07:13
16,24,-85.0757165,-81.56785393,19:07:13
17,32,-81.16520939,-78.85256213,19:07:13
18,35,-87.64351265,-84.60265632,19:07:13
19,32,-90,-89.68807488,19:07:13
20,26,-88.20428693,-85.56105804,19:07:13
21,30,-90,-90,19:07:13
23,29,-86.57216784,-84.37046428,19:07:13
24,36,-85.80861003,-82.81671245,19:07:13
25,43,-87.36959568,-84.37046428,19:07:13
26,49,-89.38139986,-87.09981751,19:07:20
11,51,-88.78321235,-86.31404735,19:07:21
12,46,-90,-90,19:07:21
13,37,-90,-89.07982737,19:07:22
14,32,-90,-89.68807488,19:07:22
15,32,-90,-88.78321235,19:07:22
16,27,-85.56105804,-82.60383794,19:07:22
17,35,-81.77153806,-78.29423799,19:07:22
18,37,-87.09981751,-84.60265632,19:07:25
19,36,-90,-90,19:07:25
20,30,-88.49141223,-85.56105804,19:07:25
21,32,-90,-90,19:07:25
23,29,-87.64351265,-84.60265632,19:07:25
24,34,-85.0757165,-83.0316771,19:07:25
25,42,-87.36959568,-84.60265632,19:07:25
26,48,-89.68807488,-87.36959568,19:07:25
11,49,-89.68807488,-86.83405012,19:07:25
12,42,-90,-90,19:07:25
13,33,-90,-89.68807488,19:07:30
14,27,-90,-88.49141223,19:07:30
15,27,-90,-89.38139986,19:07:30
16,23,-84.60265632,-82.18401476,19:07:30
17,31,-81.36576939,-78.29423799,19:07:30
18,35,-87.9216988,-83.69000841,19:07:30
19,32,-90,-90,19:07:30
20,26,-88.78321235,-86.05956766,19:07:30
21,28,-90,-90,19:07:30
23,28,-87.64351265,-84.83770528,19:07:30
24,33,-85.31679751,-83.69000841,19:07:30
25,41,-87.36959568,-84.60265632,19:07:30
26,47,-88.78321235,-87.09981751,19:07:37
11,50,-89.38139986,-86.57216784,19:07:37
12,43,-90,-90,19:07:37
13,34,-90,-89.68807488,19:07:39
14,29,-90,-88.20428693,19:07:39
15,29,-90,-89.68807488,19:07:39
16,26,-84.83770528,-82.18401476,19:07:39
17,34,-81.77153806,-78.66581039,19:07:39
18,38,-87.36959568,-83.91424032,19:07:39
19,36,-90,-90,19:07:39
20,30,-89.07982737,-86.57216784,19:07:39
21,29,-90,-90,19:07:39
23,28,-87.36959568,-84.37046428,19:07:39
24,33,-85.0757165,-82.81671245,19:07:39
25,41,-87.64351265,-84.83770528,19:07:39
26,47,-89.07982737,-87.64351265,19:07:39
11,49,-88.49141223,-86.57216784,19:07:39
12,45,-90,-90,19:07:39
13,36,-90,-90,19:07:47
14,30,-90,-89.07982737,19:07:47
15,30,-90,-88.49141223,19:07:47
16,28,-85.0757165,-82.81671245,19:07:47
17,36,-81.97689872,-78.85256213,19:07:47
18,39,-87.09981751,-84.14102596,19:07:50
19,37,-90,-90,19:07:50
20,32,-88.78321235,-85.80861003,19:07:50
21,32,-90,-90,19:07:50
23,29,-87.36959568,-84.83770528,19:07:50
24,34,-85.56105804,-83.4682334,19:07:50
25,42,-87.64351265,-84.60265632,19:07:50
26,47,-89.68807488,-87.9216988,19:07:50
11,48,-89.07982737,-85.31679751,19:07:50
12,43,-90,-90,19:07:50
13,34,-90,-90,19:07:56
14,28,-90,-88.20428693,19:07:56
15,28,-90,-89.68807488,19:07:56
16,24,-84.60265632,-82.60383794,19:07:56
17,33,-81.56785393,-78.85256213,19:07:56
18,36,-87.36959568,-84.14102596,19:07:56
19,34,-90,-89.68807488,19:07:56
20,29,-88.20428693,-85.31679751,19:07:56
21,32,-90,-90,19:07:56
23,30,-87.09981751,-84.37046428,19:08:01
24,36,-84.60265632,-82.81671245,19:08:01
25,44,-86.57216784,-84.60265632,19:08:01
26,51,-89.68807488,-88.78321235,19:08:01
11,52,-89.68807488,-86.83405012,19:08:01
12,44,-90,-90,19:08:01
13,35,-90,-89.68807488,19:08:04
14,30,-90,-88.20428693,19:08:04
15,30,-90,-89.38139986,19:08:04
16,25,-84.83770528,-82.60383794,19:08:04
17,33,-81.77153806,-79.22825074,19:08:04
18,36,-87.09981751,-83.4682334,19:08:07
19,34,-90,-90,19:08:07
20,27,-88.20428693,-85.56105804,19:08:07
21,31,-90,-90,19:08:07
23,30,-87.09981751,-85.0757165,19:08:10
24,36,-85.56105804,-83.0316771,19:08:10
25,44,-87.36959568,-84.83770528,19:08:10
26,50,-89.68807488,-87.9216988,19:08:10
11,50,-88.78321235,-86.57216784,19:08:10
12,45,-90,-90,19:08:10
13,36,-90,-89.38139986,19:08:13
14,30,-90,-88.78321235,19:08:13
15,30,-90,-89.07982737,19:08:13
16,26,-85.0757165,-82.18401476,19:08:13
17,34,-81.56785393,-79.22825074,19:08:13
18,37,-87.64351265,-84.14102596,19:08:13
19,34,-90,-89.68807488,19:08:13
20,29,-89.38139986,-86.05956766,19:08:13
21,29,-90,-90,19:08:13
23,26,-87.09981751,-84.37046428,19:08:18
24,32,-85.56105804,-83.24882053,19:08:18
25,40,-87.09981751,-85.0757165,19:08:19
26,46,-89.68807488,-89.07982737,19:08:19
11,47,-89.07982737,-86.31404735,19:08:20
12,42,-90,-90,19:08:20
13,33,-90,-88.78321235,19:08:21
14,27,-89.68807488,-87.36959568,19:08:21
15,28,-90,-88.78321235,19:08:21
16,26,-84.60265632,-82.39296693,19:08:21
17,35,-82.18401476,-78.85256213,19:08:21
18,38,-87.09981751,-84.83770528,19:08:24
19,36,-90,-90,19:08:24
20,30,-88.49141223,-86.57216784,19:08:24
21,33,-90,-90,19:08:24
23,30,-87.64351265,-84.60265632,19:08:24
24,36,-86.05956766,-83.0316771,19:08:24
25,43,-87.36959568,-85.80861003,19:08:24
26,48,-89.68807488,-88.49141223,19:08:24
11,49,-88.49141223,-86.57216784,19:08:24
12,44,-90,-90,19:08:24
13,35,-90,-89.07982737,19:08:30
14,29,-90,-87.9216988,19:08:30
15,29,-90,-89.38139986,19:08:30
16,25,-84.37046428,-81.97689872,19:08:30
17,34,-81.97689872,-78.85256213,19:08:30
18,37,-87.64351265,-84.60265632,19:08:30
19,35,-90,-90,19:08:30
20,30,-88.78321235,-86.05956766,19:08:30
21,32,-90,-90,19:08:30
23,28,-86.31404735,-84.83770528,19:08:35
24,35,-85.56105804,-83.24882053,19:08:35
25,43,-87.36959568,-84.83770528,19:08:35
26,49,-89.68807488,-87.64351265,19:08:35
11,50,-88.78321235,-85.56105804,19:08:35
12,44,-90,-90,19:08:35
13,35,-90,-88.78321235,19:08:38
14,30,-90,-88.78321235,19:08:38
15,30,-90,-89.38139986,19:08:38
16,27,-84.83770528,-82.60383794,19:08:38
17,35,-81.56785393,-78.29423799,19:08:38
18,37,-87.36959568,-83.69000841,19:08:38
19,35,-90,-90,19:08:38
20,29,-89.38139986,-86.05956766,19:08:38
21,30,-90,-90,19:08:38
23,27,-86.57216784,-85.0757165,19:08:38
24,34,-86.05956766,-83.24882053,19:08:38
25,41,-86.83405012,-84.60265632,19:08:38
26,48,-89.68807488,-87.9216988,19:08:38
11,48,-89.07982737,-85.0757165,19:08:38
12,43,-90,-90,19:08:38
13,34,-90,-89.38139986,19:08:47
14,28,-90,-87.9216988,19:08:47
15,28,-90,-88.49141223,19:08:47
16,26,-85.56105804,-82.81671245,19:08:47
17,34,-81.56785393,-78.66581039,19:08:47
18,36,-87.09981751,-84.83770528,19:08:49
19,35,-90,-90,19:08:49
20,28,-89.68807488,-86.31404735,19:08:50
21,28,-90,-90,19:08:50
23,26,-87.64351265,-84.37046428,19:08:50
24,31,-85.80861003,-82.39296693,19:08:50
25,39,-86.57216784,-83.69000841,19:08:50
26,46,-89.68807488,-88.49141223,19:08:50
11,47,-88.78321235,-86.05956766,19:08:50
12,42,-90,-90,19:08:50
13,33,-90,-89.38139986,19:08:55
14,27,-90,-88.20428693,19:08:55
15,27,-90,-89.38139986,19:08:55
16,26,-85.31679751,-82.60383794,19:08:55
17,34,-81.77153806,-78.85256213,19:08:55
18,38,-87.36959568,-84.37046428,19:08:55
19,36,-90,-89.68807488,19:08:55
20,29,-89.07982737,-85.80861003,19:08:55
21,30,-90,-90,19:08:59
23,27,-88.20428693,-84.83770528,19:08:59
24,32,-85.31679751,-83.24882053,19:08:59
25,40,-87.09981751,-85.0757165,19:09:01
26,46,-90,-88.20428693,19:09:01
11,46,-88.78321235,-85.80861003,19:09:01
12,41,-90,-90,19:09:01
13,32,-90,-88.78321235,19:09:04
14,26,-90,-88.49141223,19:09:04
15,26,-90,-88.78321235,19:09:04
16,24,-85.0757165,-82.18401476,19:09:04
17,32,-81.36576939,-78.66581039,19:09:04
18,37,-87.09981751,-84.37046428,19:09:06
19,35,-90,-90,19:09:06
20,29,-89.07982737,-86.57216784,19:09:06
21,31,-90,-90,19:09:06
23,28,-86.57216784,-84.60265632,19:09:06
24,35,-85.0757165,-83.69000841,19:09:06
25,43,-87.09981751,-85.0757165,19:09:10
26,49,-89.38139986,-87.64351265,19:09:10
11,51,-88.78321235,-85.80861003,19:09:10
12,46,-90,-90,19:09:10
13,37,-90,-89.38139986,19:09:12
14,31,-90,-88.78321235,19:09:12
15,31,-90,-88.20428693,19:09:12
16,28,-85.80861003,-82.18401476,19:09:12
17,36,-81.56785393,-78.66581039,19:09:12
18,38,-87.36959568,-84.37046428,19:09:12
19,36,-90,-90,19:09:12
20,29,-89.38139986,-85.80861003,19:09:12
21,29,-90,-90,19:09:12
23,26,-87.36959568,-84.60265632,19:09:12
24,32,-85.80861003,-83.0316771,19:09:12
25,40,-87.36959568,-84.83770528,19:09:12
26,45,-90,-88.49141223,19:09:12
11,45,-89.38139986,-86.05956766,19:09:12
12,39,-90,-90,19:09:12
13,30,-90,-89.07982737,19:09:20
14,25,-90,-87.9216988,19:09:20
15,25,-90,-88.78321235,19:09:20
16,23,-85.31679751,-81.97689872,19:09:20
17,31,-82.18401476,-78.47971875,19:09:20
18,34,-86.83405012,-84.37046428,19:09:20
19,33,-90,-90,19:09:20
20,27,-89.07982737,-86.83405012,19:09:20
21,30,-90,-90,19:09:20
23,28,-87.9216988,-84.60265632,19:09:20
24,33,-85.31679751,-83.0316771,19:09:20
25,41,-87.64351265,-85.0757165,19:09:20
26,46,-89.68807488,-87.9216988,19:09:20
11,47,-89.07982737,-86.31404735,19:09:28
12,42,-90,-90,19:09:28
13,33,-90,-89.38139986,19:09:29
14,26,-89.68807488,-88.20428693,19:09:29
15,27,-90,-88.20428693,19:09:29
16,25,-84.60265632,-82.60383794,19:09:29
17,33,-81.77153806,-78.47971875,19:09:29
18,37,-87.64351265,-84.37046428,19:09:29
19,34,-90,-89.38139986,19:09:29
20,29,-88.78321235,-86.83405012,19:09:29
21,31,-90,-90,19:09:29
23,29,-87.64351265,-84.60265632,19:09:29
24,34,-85.0757165,-83.24882053,19:09:29
25,42,-87.9216988,-84.60265632,19:09:29
26,46,-89.68807488,-87.09981751,19:09:36
11,47,-89.68807488,-84.60265632,19:09:36
12,40,-90,-90,19:09:36
13,31,-90,-89.68807488,19:09:37
14,25,-90,-87.9216988,19:09:37
15,25,-90,-88.20428693,19:09:37
16,22,-85.0757165,-81.97689872,19:09:37
17,30,-81.56785393,-78.47971875,19:09:37
18,34,-87.36959568,-83.69000841,19:09:37
19,32,-90,-90,19:09:37
20,27,-89.07982737,-86.31404735,19:09:41
21,28,-90,-90,19:09:41
23,28,-87.9216988,-85.31679751,19:09:41
24,32,-85.80861003,-84.37046428,19:09:41
25,40,-87.9216988,-85.56105804,19:09:41
26,45,-89.38139986,-87.64351265,19:09:41
11,47,-89.38139986,-85.56105804,19:09:41
12,40,-90,-90,19:09:41
13,31,-90,-87.9216988,19:09:46
14,25,-90,-88.49141223,19:09:46
15,25,-90,-88.49141223,19:09:46
16,23,-84.60265632,-82.39296693,19:09:46
17,31,-81.97689872,-79.04002478,19:09:46
18,35,-87.09981751,-84.37046428,19:09:49
19,34,-90,-89.68807488,19:09:49
20,29,-89.38139986,-86.83405012,19:09:49
